datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,City,Temp_Range,Heat_Index,Severity_Score,Condition_Code,Month,Season,Day_of_Week,Is_Weekend,Health_Risk_Score,Air_Quality
2024-09-17,0.6671886909352907,0.8449061511232681,0.8604298478961987,0.8272884932034767,0.8469172770448099,0.8971316137771037,0.8270749006513967,0.6159976930717369,0.24840256704415936,0.043038906857239885,0.2311899368405388,0.07033893594302096,,0.0,0.0,0.5997194300933871,0.9488499387879968,0.6583406703405896,0.17050060074063822,0.36892785534014366,0.9044060874979509,0.6847792272905215,0.7103175821193319,0.7908505789717377,0.04596837975982718,06:13:29,0.6884100843108172,18:31:10,0.6987878883851408,0.7157984877210355,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Phoenix,0.4739038312263579,0.8218853964456767,0.6066797762723526,,0.0,Fall,Tuesday,False,0.6057733642330487,0
2024-09-18,0.7290236651047053,0.7924608542096814,0.8016441181621297,0.7798879282591791,0.7302413911232934,0.7861186685104748,0.708395687108704,0.25677701804855,0.06997973316685849,0.043038906857239885,0.11331789710887591,0.07033893594302096,,0.0,0.0,0.4065216650248401,0.3688195382592856,0.6956968372020119,0.2201422764035783,0.04150891489472717,0.9044060874979509,0.7445074419733775,0.7741554245152611,0.8875362190202837,0.04596837975982718,06:14:09,0.753712174434213,18:29:47,0.7631250934823584,0.7538217134750118,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,0.4774607563748324,0.6637881452153929,0.500536423011734,0.0,0.0,Fall,Wednesday,False,0.23863654531126377,1
2024-09-19,0.7908586392743473,0.7727938678670867,0.7687241095110509,0.7573162306666565,0.6999056607836993,0.758982170778632,0.6811983673385034,0.054343267482997115,0.008027360292795716,0.043038906857239885,0.11331789710887591,0.07033893594302096,,0.0,0.0,0.2999297946421934,0.26978995768121294,0.7303847064304755,0.24330839171294372,0.13209167651651385,0.9044060874979509,0.75541932734813,0.784235083840934,0.8875362190202837,0.04596837975982718,06:14:50,0.819015020019151,18:28:24,0.8274622985795759,0.8298681649829647,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,0.49524538211720587,0.6298954009356232,0.41115254658173916,0.0,0.0,Fall,Thursday,False,0.13379147792894397,1
2024-09-20,0.8526936134437619,0.7116076881345688,0.7851841138365903,0.7302301935556292,0.6462347532598016,0.771316942474924,0.6589460147992487,0.1833451673532024,0.05015497384715842,0.05115448729762901,0.11331789710887591,0.22187004647323325,['rain'],0.0,0.0,0.396528677176467,0.34759891384969865,0.6687173833576514,0.23007061153616348,0.9095937137701829,0.9044060874979509,0.48176072834446804,0.5120842820477629,0.5974792988746458,0.04596837975982718,06:15:30,0.8843171101427743,18:27:01,0.8917995036770208,0.8869030036139289,Overcast,Cloudy skies throughout the day.,cloudy,,fcst,Phoenix,0.3707530019205941,0.5998162958599771,0.3246736461357195,,0.0,Fall,Friday,False,0.1207687523181562,1
2024-09-21,0.9145285876134039,0.6897554810872415,0.6652612251790893,0.6828296286113313,0.6252330937939286,0.704709175314947,0.6268037277981025,0.04838933364283371,0.024134977240052036,0.043038906857239885,0.08316458461938074,0.07033893594302096,,0.0,0.0,0.35322572983351674,0.30515766503052466,0.768037350806671,0.2929500673758838,0.05849318269881217,0.9044060874979509,0.748240455391056,0.780875197399043,0.8875362190202837,0.04596837975982718,06:16:10,0.9496192002661701,18:25:39,0.9561374541337955,0.9629494551218818,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,0.5165869330080528,0.5443635459204366,0.45584448479673656,0.0,0.0,Fall,Saturday,True,0.0652869970722123,1
2024-09-07,0.04883894923978005,0.589235328669534,0.3054925592065856,0.40068340870479746,0.615899022920207,0.32726516140840856,0.3845003334817716,0.6656138084064313,0.6758739398751925,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.41984564882267095,0.30515766503052466,0.8851459691420822,0.3889239736575618,0.15473736692196052,0.23455703405422978,0.7456560614865092,0.784235083840934,0.8875362190202837,0.04596837975982718,06:43:31,0.03705270924933757,19:26:34,0.05727476426909561,0.069403649903437,Clear,Clear conditions throughout the day.,clear-day,"['KSJC', 'KLVK', 'E6873', 'KHWD', 'KWVI', 'KOAK']",comb,San Jose,0.897177923894836,0.33140826531342027,0.5117094075654832,0.0,0.0,Fall,Saturday,True,0.4518930171790059,0
2024-09-08,0.11067392340942206,0.589235328669534,0.2561125462299674,0.3803688808715271,0.599564398891195,0.2754591202839818,0.35977549732704395,0.6219516269119004,0.6287901364909049,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.3465637379346014,0.22734870886203895,0.8824776715091234,0.38561452861336676,0.18870590253013053,0.2077630719164809,0.7781045627324839,0.807754288934171,0.8875362190202837,0.04596837975982718,06:44:20,0.10236159852593119,19:25:03,0.1216060064894009,0.1264384885344016,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.9718733520128029,0.3341196449276791,0.450257992519862,0.0,0.0,Fall,Sunday,True,0.36549055915281103,0
2024-09-09,0.1725088975788367,0.5695683423269391,0.3290068511002133,0.3961690691862929,0.5878968102990434,0.35193470480099287,0.3770828826353534,0.6179823376851247,0.5965749025963921,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.41984564882267095,0.30515766503052466,0.8424532070147424,0.4153995340111223,0.14530166258635774,0.2479540151231041,0.8714298981744463,0.9051909957490101,0.8875362190202837,0.04596837975982718,06:45:10,0.1676712432642944,19:23:32,0.18593724870993356,0.18347332716536613,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.8295963460738186,0.3511022811325528,0.5117094075654832,0.0,0.0,Fall,Monday,False,0.3994929321112819,0
2024-09-10,0.2343438717484787,0.3794541410151886,0.24670682947251632,0.2765390719459224,0.40121539282461693,0.2655913029269481,0.24851373463076953,0.6140130484583494,0.7303920280043679,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.4631485961656211,0.34759891384969865,0.8231821685544848,0.398852308790147,0.21890015640405944,0.5560845797072158,0.7657569029663165,0.797674629608498,0.8875362190202837,0.04596837975982718,06:45:59,0.23298013254111538,19:22:01,0.2502684909304662,0.24050816579633072,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.6446362383531392,0.2567891160136013,0.5480216073651686,0.0,0.0,Fall,Tuesday,False,0.4550145171087303,0
2024-09-11,0.29617884591789334,0.33356450621580014,0.19967824568526105,0.2426815255571384,0.3522115207375798,0.2162522161417797,0.21142648039867806,0.6060744700047981,0.7601291669839179,0.043038906857239885,0.09047447855622806,0.07033893594302096,,0.0,0.0,0.6496843693352528,0.6022464067647426,0.7748563336464543,0.302878402508469,0.20474659990065525,0.9044060874979509,0.7350313309900397,0.7573559923058061,0.7908505789717377,0.04596837975982718,06:46:48,0.2982890218179364,19:20:29,0.3145989877912143,0.3165546173042834,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.6410793132046644,0.23720776882208305,0.6485784683489124,0.0,0.0,Fall,Wednesday,False,0.5509222622240251,0
2024-09-12,0.35801382008753535,0.37508369960572296,0.20438110406398646,0.26751039290891354,0.3965483573877562,0.22118612482029643,0.23862380016887874,0.5822587346441449,0.7006548890248177,0.043038906857239885,0.0996118459772872,0.07033893594302096,,0.0,0.0,0.47980357591290956,0.4112607870784596,0.8101371579044644,0.21683283135937614,0.17549591646028662,0.9044060874979509,0.7298625431809463,0.7573559923058061,0.7908505789717377,0.04596837975982718,06:47:38,0.3635986665562996,19:18:57,0.3789294846521898,0.373589455935248,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.7015470407287331,0.2819531004498792,0.5061229152886085,0.0,0.0,Fall,Thursday,False,0.4186106062275661,0
2024-09-13,0.41984879425695,0.4624925277950336,0.23024682514697692,0.3171681276124634,0.46655388894066596,0.2483226225521391,0.2905459560938066,0.554473710056716,0.6040091873412797,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.41984564882267095,0.2839370406209377,0.8151772756556086,0.23007061153616348,0.09717957047478357,0.9044060874979509,0.732734091963776,0.753996105863915,0.7908505789717377,0.04596837975982718,06:48:27,0.42890755583312057,19:17:25,0.4432599815129379,0.44963590744320076,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.8046978700344964,0.33065959111653376,0.45584448479673656,0.0,0.0,Fall,Friday,False,0.34461527979935136,1
2024-09-14,0.481683768426592,0.4231585551098438,0.24200397109379068,0.2991107695384452,0.4455522294747929,0.26065739424843115,0.2732385707854972,0.5802740900307571,0.6498539432680862,0.043038906857239885,0.06306237629305064,0.07033893594302096,,0.0,0.0,0.4365006285699595,0.34759891384969865,0.7428367620509497,0.3260445178178344,0.12548668348159192,0.8910091064290764,0.7209607419541747,0.747276332980133,0.7908505789717377,0.04596837975982718,06:49:17,0.4942172005712564,19:15:53,0.507590478373686,0.5066707460741653,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.7228885916195806,0.3096257819538071,0.46981071548892317,0.0,0.0,Fall,Saturday,True,0.37311311211908516,0
2024-09-15,0.543518742596234,0.35541671326312785,0.25140968785124174,0.25396737435339967,0.3755466979218829,0.27052521160546483,0.2237888984760419,0.41753323173295953,0.5098415805727042,0.043038906857239885,0.08316458461938074,0.07033893594302096,,0.0,0.0,0.20999290400683537,0.2839370406209377,0.7232692460759189,0.3657578583481893,0.07075959833509579,0.8910091064290764,0.7094745468228562,0.73719667365446,0.7908505789717377,0.04596837975982718,06:50:06,0.5595260898480774,19:14:21,0.5719209752346615,0.56370558470513,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.5983962114229692,0.38651575633060764,0.27986997807518454,0.0,0.0,Fall,Sunday,True,0.2099434244775833,1
2024-09-16,0.6053537167656486,0.41878811370037816,0.23965254190442797,0.30136793929769756,0.40588242826147725,0.2581904399091728,0.26829360355455156,0.3599785379447141,0.39337111956946624,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.14337298501768117,0.22734870886203895,0.8151772756556086,0.3194256277294514,0.12265597218091107,0.9044060874979509,0.6936810285172933,0.727117014328787,0.7908505789717377,0.04596837975982718,06:50:56,0.6248357345864406,19:12:49,0.6362514720954096,0.6397520362130826,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.7193316664711061,0.37718749709795807,0.22400505530643788,0.0,0.0,Fall,Monday,False,0.09014279449936513,1
2024-09-17,0.6671886909352907,0.4428255414524387,0.2772754089342324,0.29233926026068846,0.4198835345720595,0.2976617093373075,0.2633486363236064,0.4036407194392453,0.4441720653261978,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.1666899566638851,0.38296662119901037,0.7926449845328459,0.2863311772874937,0.17549591646028662,0.8910091064290764,0.6821948333859749,0.713677468561223,0.7908505789717377,0.04596837975982718,06:51:45,0.6901446238632616,19:11:16,0.7005812235968278,0.7157984877210355,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.7015470407287328,0.3788552579567548,0.2435577782754993,0.0,0.0,Fall,Tuesday,False,0.13561070604214276,1
2024-09-18,0.7290236651047053,0.3248236233968693,0.19967824568526105,0.21108114892760677,0.3428774498638585,0.2162522161417797,0.17681170978205962,0.4552414793873274,0.576750143276692,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.19000692831008906,0.4112607870784596,0.786418956722609,0.3657578583481893,0.23022300160678275,0.8910091064290764,0.6704214833763735,0.7002379227936589,0.7908505789717377,0.04596837975982718,06:52:35,0.7554542686016248,19:09:44,0.7649117204575759,0.7538217134750118,Clear,Becoming cloudy in the afternoon.,clear-day,,fcst,San Jose,0.6268516126107662,0.3942602414555898,0.2631105012445606,0.0,0.0,Fall,Wednesday,False,0.25286653409305737,1
2024-09-19,0.7908586392743473,0.29423053353061035,0.19967824568526105,0.20656680940910221,0.31020820180583386,0.2162522161417797,0.171866742551114,0.44134896709361293,0.5693158585318046,0.043038906857239885,0.08316458461938074,0.07033893594302096,,0.0,0.0,0.16002796476496975,0.26978995768121294,0.824961033643124,0.4054711988785371,0.042452485328287444,0.8776121253602021,0.666975624836978,0.7002379227936589,0.7908505789717377,0.04596837975982718,06:53:25,0.8207639133397606,19:08:11,0.8292414719587669,0.8298681649829647,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.5770546605321215,0.40178060725943654,0.2379712859986246,0.0,0.0,Fall,Thursday,False,0.23829825201150223,1
2024-09-20,0.8526936134437619,0.4034915687672489,0.23965254190442797,0.2607388836311564,0.40588242826147725,0.2581904399091728,0.2287338657069875,0.4671493470676539,0.5494910992121045,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.20999290400683537,0.38296662119901037,0.7893837318703409,0.3492106331272069,0.04528319662896828,0.8910091064290764,0.659222443123338,0.690158263467986,0.7908505789717377,0.04596837975982718,06:54:15,0.8860735580781238,19:06:39,0.8935719688197423,0.8869030036139289,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,0.6944331904317836,0.37026423676894016,0.27986997807518454,0.0,0.0,Fall,Friday,False,0.2206005717610111,1
2024-09-21,0.9145285876134039,0.31389751987320547,0.2890325548810462,0.26751039290891354,0.33120986127170693,0.30999648103359956,0.23862380016887874,0.562412288510267,0.6585272754704551,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.25662684729924323,0.39711370413873504,0.8412672969556496,0.398852308790147,0.5982154706952911,0.8910091064290764,0.6095446491803858,0.6330401939558389,0.7908505789717377,0.04596837975982718,06:55:05,0.951383202816487,19:05:06,0.9579017203209332,0.9629494551218818,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Jose,0.4739038312263582,0.31170260851146603,0.31897542401330725,,0.0,Fall,Saturday,True,0.2658179317683991,1
2024-09-07,0.04368603472562427,0.6547919498115173,0.5712040576045785,0.5902856684819884,0.6555688241335227,0.6060310017446102,0.589716473566011,0.6755370314733701,0.48753872633804174,0.043038906857239885,0.06306237629305064,0.07033893594302096,,0.0,0.0,0.8462131303532574,0.9488499387879968,0.04700403487826636,0.4650412096740624,0.11038955654462745,0.23455703405422978,0.7887292932289535,0.814474061817953,0.8875362190202837,0.04596837975982718,07:14:53,0.033035165111414244,19:48:16,0.052878633313866885,0.050392037026448844,Clear,Clear conditions throughout the day.,clear-day,"['KSKF', 'KSSF', 'KSAT', 'F6098']",comb,San Antonio,0.6019531365714436,0.548302924500593,0.869244913285462,0.0,0.0,Fall,Saturday,True,0.7231241648165767,0
2024-09-08,0.10552100889526628,0.5455309145748788,0.39484686840237093,0.4706556712416181,0.5132242433092726,0.42100942630022864,0.4438399402531181,0.4889804378149195,0.38098064499465367,0.043038906857239885,0.053925008871991496,0.07033893594302096,,0.0,0.0,0.6496843693352528,0.6376141141140543,0.05500892777714257,0.5080639952486052,0.07547745050289717,0.2479540151231041,0.865686800608787,0.8917514499814461,0.9842218590688296,0.04596837975982718,07:15:25,0.0983312115431545,19:47:04,0.1172240373666682,0.1264384885344016,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Antonio,0.6908762652833087,0.40292426536916315,0.7603083138864057,0.0,0.0,Fall,Sunday,True,0.3816036112670429,0
2024-09-09,0.1673559830649083,0.5695683423269391,0.34781828461511544,0.4593698224453566,0.5482270090857277,0.37167033951506023,0.4364224894066997,0.5108115285621849,0.4057615941442788,0.043038906857239885,0.0996118459772872,0.07033893594302096,,0.0,0.0,0.5330995111042329,0.46077557736749597,0.07161166860444136,0.5411584456905629,0.19625446599861274,0.2479540151231041,0.9630323043467107,0.989188156796285,0.8875362190202837,0.04596837975982718,07:15:56,0.16362650251335253,19:45:51,0.1815686960601397,0.18347332716536613,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Antonio,0.8011409448860217,0.398269171654281,0.6066797762723526,0.0,0.0,Fall,Monday,False,0.3237205278721129,1
2024-09-10,0.22919095723432292,0.5848648872600686,0.5006611819236955,0.5338564245006816,0.6602358595703837,0.5320223715668577,0.5501567357184469,0.6576752299528802,0.49001682125300416,0.16477261346307678,0.2914965618195291,0.8272677206778704,['rain'],0.0,0.0,0.5330995111042329,0.4112607870784596,0.08791793191696697,0.4319467592321047,0.4085578135496753,0.5158936365005926,0.8108402188567414,0.83799326691119,0.8875362190202837,0.04596837975982718,07:16:26,0.22892103802200836,19:44:38,0.24591335475338383,0.24050816579633072,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.5948392862744942,0.47201019134611677,0.6083557239554149,,0.0,Fall,Tuesday,False,0.4867339475719863,0
2024-09-11,0.29102593140396493,0.5367900317559475,0.60647549544502,0.5519137825746998,0.7115732493758509,0.6430353168334866,0.6094963424897935,0.887894005105862,0.7811929737610993,0.15665703302268766,0.43769444055647533,0.6760999941057643,['rain'],0.0,0.0,0.4931275597107405,0.4112607870784596,0.08495315676923504,0.26647450702231623,0.5283912586118306,0.9044060874979509,0.5351715357050988,0.5591226922342369,0.5007936588260997,0.04596837975982718,07:16:57,0.2942163289922064,19:43:25,0.31025801344685533,0.24050816579633072,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.3565253013266955,0.5786487820116575,0.35126534937364284,,0.0,Fall,Wednesday,False,0.6626671489887959,0
2024-09-12,0.35286090557337957,0.6132727564215945,0.5782583451726666,0.5812569894449793,0.7699111923366091,0.6134318647623853,0.6441111131064119,0.8720168481987599,0.731631075461849,0.5380893137209767,0.3189086640827065,0.6760999941057643,['rain'],0.0,0.0,0.3465637379346014,0.16368683563327802,0.07457644375217329,0.21683283135937614,0.31231362932652695,0.9044060874979509,0.7502505395390366,0.7741554245152611,0.8875362190202837,0.04596837975982718,07:17:28,0.35951161996240444,19:42:12,0.37460267214009946,0.373589455935248,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.5237007833050021,0.63485340214564,0.4570735130976491,,0.0,Fall,Thursday,False,0.772903622062449,0
2024-09-13,0.4146958797430216,0.6679032740399138,0.6205840705811965,0.6264003846300246,0.8422502416079494,0.657837042869037,0.7158131379551222,0.8898786497192496,0.7006548890248177,0.08361680905918553,0.2640844595563517,0.3730377730453396,['rain'],0.0,0.0,0.2999297946421934,0.16368683563327802,0.3313259715457581,0.3094972925968591,0.3576050101374203,0.9044060874979509,0.7310111626940783,0.7573559923058061,0.8875362190202837,0.04596837975982718,07:17:59,0.4248069109326025,19:40:58,0.4389465854740138,0.4306242945662126,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.5485992593443245,0.7380996869657084,0.4117111958094267,,0.0,Fall,Friday,False,0.8165228357968588,0
2024-09-14,0.4765308539124362,0.674458936154112,0.6488012208535496,0.6512292519817997,0.879586525102835,0.687440494940138,0.7751527447264683,0.9196483189200663,0.7105672686846677,0.17085929879336864,0.32804603150376566,0.5245688835755519,['rain'],0.0,0.0,0.3232467662883973,0.22734870886203895,0.35563712775715994,0.3492106331272069,0.4576234760948098,0.9044060874979509,0.7387643444077182,0.764075765189588,0.7908505789717377,0.04596837975982718,07:18:30,0.4901022019028005,19:39:45,0.5032912441672579,0.5066707460741653,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.5165869330080534,0.8189771758310367,0.37660009184926935,,0.0,Fall,Saturday,True,0.8798886579676379,0
2024-09-15,0.5383658280820782,0.7924608542096814,0.6652612251790893,0.7008869866853495,0.8702524542291135,0.704709175314947,0.7504279085717407,0.8005696421167999,0.5333834822648481,0.05115448729762901,0.3189086640827065,0.22187004647323325,['rain'],0.0,0.0,0.5830644503460986,0.524437450596257,0.3950686372219946,0.36244841330399424,0.31703148149432836,0.9044060874979509,0.7657569029663165,0.790954856724716,0.7908505789717377,0.04596837975982718,07:19:01,0.5553974928729986,19:38:31,0.5676351575009448,0.56370558470513,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,0.6837624149863594,0.796997532929062,0.5928252754257033,,0.0,Fall,Sunday,True,0.8589184124047708,0
